{MaxDepth=12, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=false}	15.50%	88.57%	84.50%	85.15%	638.50ms
{MaxDepth=12, NumFeatures=0, NumBaggingIterations=80, BreakTiesRandomly=false}	15.50%	88.57%	84.50%	85.15%	689.30ms
{MaxDepth=13, NumFeatures=5, NumBaggingIterations=90, BreakTiesRandomly=true}	15.50%	88.46%	84.50%	85.16%	893.00ms
{MaxDepth=15, NumFeatures=0, NumBaggingIterations=100, BreakTiesRandomly=true}	15.50%	88.29%	84.50%	85.15%	784.00ms
{MaxDepth=15, NumFeatures=4, NumBaggingIterations=100, BreakTiesRandomly=true}	15.50%	88.29%	84.50%	85.15%	788.00ms
{MaxDepth=0, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	15.50%	88.19%	84.50%	85.08%	645.60ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	15.50%	88.16%	84.50%	85.02%	817.30ms
{MaxDepth=0, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	15.50%	88.06%	84.50%	84.98%	785.70ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=true}	15.50%	88.04%	84.50%	85.00%	467.20ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=false}	15.50%	88.04%	84.50%	85.00%	485.20ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=true}	15.50%	87.85%	84.50%	84.86%	636.90ms
{MaxDepth=14, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=false}	15.50%	87.84%	84.50%	84.97%	545.30ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=false}	15.50%	87.79%	84.50%	84.93%	628.20ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=true}	15.50%	87.79%	84.50%	84.93%	639.90ms
{MaxDepth=12, NumFeatures=5, NumBaggingIterations=120, BreakTiesRandomly=true}	15.52%	88.63%	84.48%	85.20%	1135.40ms
