{BatchSize=80, MaxDepth=0, NumFeatures=11, NumBaggingIterations=120, BreakTiesRandomly=true}	2.59%	2.05%	2.10%	4875.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=80, BreakTiesRandomly=false}	3.77%	5.26%	4.14%	3209.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=80, BreakTiesRandomly=true}	4.02%	3.86%	3.72%	3212.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=90, BreakTiesRandomly=false}	4.35%	5.18%	4.34%	3776.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=90, BreakTiesRandomly=true}	3.74%	3.45%	3.38%	3796.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=100, BreakTiesRandomly=true}	5.48%	3.53%	3.52%	4107.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=100, BreakTiesRandomly=false}	4.35%	5.42%	4.47%	4502.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=110, BreakTiesRandomly=true}	3.65%	3.45%	3.35%	5566.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=110, BreakTiesRandomly=false}	4.37%	5.42%	4.49%	6060.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=120, BreakTiesRandomly=false}	4.29%	5.18%	4.34%	5617.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=12, NumBaggingIterations=120, BreakTiesRandomly=true}	3.57%	3.45%	3.31%	5991.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=80, BreakTiesRandomly=true}	3.90%	3.62%	3.45%	3740.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=80, BreakTiesRandomly=false}	3.75%	3.45%	3.41%	4074.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=90, BreakTiesRandomly=false}	3.72%	3.20%	3.26%	5293.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=90, BreakTiesRandomly=true}	3.47%	2.63%	2.74%	4847.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=100, BreakTiesRandomly=false}	3.90%	3.45%	3.49%	6048.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=100, BreakTiesRandomly=true}	3.16%	2.88%	2.82%	6205.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=110, BreakTiesRandomly=true}	3.15%	3.12%	2.96%	6278.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=110, BreakTiesRandomly=false}	3.32%	3.04%	3.00%	6698.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=120, BreakTiesRandomly=false}	3.53%	3.29%	3.23%	7049.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=13, NumBaggingIterations=120, BreakTiesRandomly=true}	3.38%	3.12%	3.03%	6885.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=80, BreakTiesRandomly=false}	3.15%	4.03%	3.28%	4779.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=80, BreakTiesRandomly=true}	3.90%	4.93%	4.11%	5374.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=90, BreakTiesRandomly=true}	3.94%	4.85%	4.09%	4783.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=90, BreakTiesRandomly=false}	3.45%	3.78%	3.25%	5637.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=100, BreakTiesRandomly=false}	3.90%	4.03%	3.57%	6165.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=100, BreakTiesRandomly=true}	4.38%	4.93%	4.32%	5889.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=110, BreakTiesRandomly=false}	4.18%	4.11%	3.71%	6726.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=110, BreakTiesRandomly=true}	4.33%	5.09%	4.36%	6323.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=120, BreakTiesRandomly=true}	4.48%	5.34%	4.55%	6488.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=14, NumBaggingIterations=120, BreakTiesRandomly=false}	3.91%	3.86%	3.47%	7111.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=80, BreakTiesRandomly=false}	3.67%	3.53%	3.35%	4094.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=80, BreakTiesRandomly=true}	4.25%	5.01%	4.27%	4429.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=90, BreakTiesRandomly=true}	4.33%	4.85%	4.21%	4634.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=90, BreakTiesRandomly=false}	3.88%	3.29%	3.31%	4980.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=100, BreakTiesRandomly=false}	3.84%	3.78%	3.63%	4747.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=100, BreakTiesRandomly=true}	4.26%	4.60%	4.01%	5032.00ms
