Configuration	ErrorRate	Precision	Recall	F-Measure
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=true}	14.22%	84.22%	85.78%	84.15%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=true}	14.22%	84.22%	85.78%	84.15%
{BatchSize=80, MaxDepth=7, NumFeatures=5, NumBaggingIterations=90, BreakTiesRandomly=false}	14.22%	84.18%	85.78%	84.05%
{BatchSize=90, MaxDepth=7, NumFeatures=5, NumBaggingIterations=90, BreakTiesRandomly=false}	14.22%	84.18%	85.78%	84.05%
{BatchSize=100, MaxDepth=7, NumFeatures=5, NumBaggingIterations=90, BreakTiesRandomly=false}	14.22%	84.18%	85.78%	84.05%
{BatchSize=110, MaxDepth=7, NumFeatures=5, NumBaggingIterations=90, BreakTiesRandomly=false}	14.22%	84.18%	85.78%	84.05%
{BatchSize=120, MaxDepth=7, NumFeatures=5, NumBaggingIterations=90, BreakTiesRandomly=false}	14.22%	84.18%	85.78%	84.05%
{BatchSize=80, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=true}	14.22%	84.09%	85.78%	83.97%
{BatchSize=90, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=true}	14.22%	84.09%	85.78%	83.97%
{BatchSize=100, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=true}	14.22%	84.09%	85.78%	83.97%
{BatchSize=110, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=true}	14.22%	84.09%	85.78%	83.97%
{BatchSize=120, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=true}	14.22%	84.09%	85.78%	83.97%
{BatchSize=80, MaxDepth=7, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	14.23%	84.09%	85.77%	84.15%
{BatchSize=90, MaxDepth=7, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	14.23%	84.09%	85.77%	84.15%
{BatchSize=100, MaxDepth=7, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	14.23%	84.09%	85.77%	84.15%
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	14.23%	84.09%	85.77%	84.15%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	14.23%	84.09%	85.77%	84.15%
{BatchSize=80, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=false}	14.23%	84.06%	85.77%	83.96%
{BatchSize=90, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=false}	14.23%	84.06%	85.77%	83.96%
{BatchSize=100, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=false}	14.23%	84.06%	85.77%	83.96%
{BatchSize=110, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=false}	14.23%	84.06%	85.77%	83.96%
{BatchSize=120, MaxDepth=7, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=false}	14.23%	84.06%	85.77%	83.96%
{BatchSize=80, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	14.24%	84.18%	85.76%	84.13%
{BatchSize=90, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	14.24%	84.18%	85.76%	84.13%
{BatchSize=100, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	14.24%	84.18%	85.76%	84.13%
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	14.24%	84.18%	85.76%	84.13%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	14.24%	84.18%	85.76%	84.13%
{BatchSize=80, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=false}	14.25%	84.10%	85.75%	84.01%
{BatchSize=90, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=false}	14.25%	84.10%	85.75%	84.01%
{BatchSize=100, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=false}	14.25%	84.10%	85.75%	84.01%
{BatchSize=110, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=false}	14.25%	84.10%	85.75%	84.01%
{BatchSize=120, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=false}	14.25%	84.10%	85.75%	84.01%
{BatchSize=80, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=true}	14.26%	84.17%	85.74%	84.12%
{BatchSize=90, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=true}	14.26%	84.17%	85.74%	84.12%
{BatchSize=100, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=true}	14.26%	84.17%	85.74%	84.12%
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=true}	14.26%	84.17%	85.74%	84.12%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=true}	14.26%	84.17%	85.74%	84.12%
{BatchSize=80, MaxDepth=7, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	14.26%	84.04%	85.74%	84.11%
{BatchSize=90, MaxDepth=7, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	14.26%	84.04%	85.74%	84.11%
{BatchSize=100, MaxDepth=7, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	14.26%	84.04%	85.74%	84.11%
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	14.26%	84.04%	85.74%	84.11%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	14.26%	84.04%	85.74%	84.11%
{BatchSize=80, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=true}	14.27%	84.12%	85.73%	83.98%
{BatchSize=90, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=true}	14.27%	84.12%	85.73%	83.98%
{BatchSize=100, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=true}	14.27%	84.12%	85.73%	83.98%
{BatchSize=110, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=true}	14.27%	84.12%	85.73%	83.98%
{BatchSize=120, MaxDepth=7, NumFeatures=5, NumBaggingIterations=80, BreakTiesRandomly=true}	14.27%	84.12%	85.73%	83.98%
{BatchSize=80, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=true}	14.28%	84.06%	85.72%	83.89%
{BatchSize=90, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=true}	14.28%	84.06%	85.72%	83.89%
{BatchSize=100, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=true}	14.28%	84.06%	85.72%	83.89%
{BatchSize=110, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=true}	14.28%	84.06%	85.72%	83.89%
{BatchSize=120, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=true}	14.28%	84.06%	85.72%	83.89%
{BatchSize=80, MaxDepth=7, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	14.28%	84.03%	85.72%	84.11%
{BatchSize=90, MaxDepth=7, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	14.28%	84.03%	85.72%	84.11%
{BatchSize=100, MaxDepth=7, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	14.28%	84.03%	85.72%	84.11%
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	14.28%	84.03%	85.72%	84.11%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	14.28%	84.03%	85.72%	84.11%
{BatchSize=80, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=false}	14.29%	84.06%	85.71%	83.89%
{BatchSize=90, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=false}	14.29%	84.06%	85.71%	83.89%
{BatchSize=100, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=false}	14.29%	84.06%	85.71%	83.89%
{BatchSize=110, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=false}	14.29%	84.06%	85.71%	83.89%
{BatchSize=120, MaxDepth=7, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=false}	14.29%	84.06%	85.71%	83.89%
{BatchSize=80, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	14.30%	84.00%	85.70%	84.07%
{BatchSize=90, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	14.30%	84.00%	85.70%	84.07%
{BatchSize=100, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	14.30%	84.00%	85.70%	84.07%
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	14.30%	84.00%	85.70%	84.07%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	14.30%	84.00%	85.70%	84.07%
{BatchSize=80, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=false}	14.30%	83.99%	85.70%	84.08%
{BatchSize=90, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=false}	14.30%	83.99%	85.70%	84.08%
{BatchSize=100, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=false}	14.30%	83.99%	85.70%	84.08%
{BatchSize=110, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=false}	14.30%	83.99%	85.70%	84.08%
{BatchSize=120, MaxDepth=7, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=false}	14.30%	83.99%	85.70%	84.08%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	14.31%	83.93%	85.69%	84.13%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	14.31%	83.93%	85.69%	84.13%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	14.31%	83.93%	85.69%	84.13%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	14.31%	83.93%	85.69%	84.13%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	14.31%	83.93%	85.69%	84.13%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	14.33%	83.95%	85.67%	84.09%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	14.33%	83.95%	85.67%	84.09%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	14.33%	83.95%	85.67%	84.09%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	14.33%	83.95%	85.67%	84.09%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	14.33%	83.95%	85.67%	84.09%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	14.34%	83.88%	85.66%	84.09%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	14.34%	83.88%	85.66%	84.09%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	14.34%	83.88%	85.66%	84.09%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	14.34%	83.88%	85.66%	84.09%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	14.34%	83.88%	85.66%	84.09%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	14.34%	83.85%	85.66%	84.09%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	14.34%	83.85%	85.66%	84.09%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	14.34%	83.85%	85.66%	84.09%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	14.34%	83.85%	85.66%	84.09%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	14.34%	83.85%	85.66%	84.09%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	14.35%	83.89%	85.65%	84.07%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	14.35%	83.89%	85.65%	84.07%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	14.35%	83.89%	85.65%	84.07%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	14.35%	83.89%	85.65%	84.07%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	14.35%	83.89%	85.65%	84.07%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	14.36%	83.96%	85.64%	83.67%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	14.36%	83.96%	85.64%	83.67%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	14.36%	83.96%	85.64%	83.67%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	14.36%	83.96%	85.64%	83.67%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=false}	14.36%	83.96%	85.64%	83.67%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	14.36%	83.87%	85.64%	83.66%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	14.36%	83.87%	85.64%	83.66%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	14.36%	83.87%	85.64%	83.66%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	14.36%	83.87%	85.64%	83.66%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	14.36%	83.87%	85.64%	83.66%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	14.37%	83.94%	85.63%	83.66%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	14.37%	83.94%	85.63%	83.66%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	14.37%	83.94%	85.63%	83.66%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	14.37%	83.94%	85.63%	83.66%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	14.37%	83.94%	85.63%	83.66%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	14.37%	83.86%	85.63%	83.65%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	14.37%	83.86%	85.63%	83.65%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	14.37%	83.86%	85.63%	83.65%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	14.37%	83.86%	85.63%	83.65%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	14.37%	83.86%	85.63%	83.65%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	14.38%	83.90%	85.62%	83.64%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	14.38%	83.90%	85.62%	83.64%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	14.38%	83.90%	85.62%	83.64%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	14.38%	83.90%	85.62%	83.64%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	14.38%	83.90%	85.62%	83.64%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	14.38%	83.86%	85.62%	84.03%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	14.38%	83.86%	85.62%	84.03%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	14.38%	83.86%	85.62%	84.03%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	14.38%	83.86%	85.62%	84.03%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	14.38%	83.86%	85.62%	84.03%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	14.38%	83.85%	85.62%	83.63%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	14.38%	83.85%	85.62%	83.63%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	14.38%	83.85%	85.62%	83.63%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	14.38%	83.85%	85.62%	83.63%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	14.38%	83.85%	85.62%	83.63%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	14.38%	83.82%	85.62%	83.64%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	14.38%	83.82%	85.62%	83.64%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	14.38%	83.82%	85.62%	83.64%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	14.38%	83.82%	85.62%	83.64%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	14.38%	83.82%	85.62%	83.64%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	14.40%	83.83%	85.60%	83.62%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	14.40%	83.83%	85.60%	83.62%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	14.40%	83.83%	85.60%	83.62%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	14.40%	83.83%	85.60%	83.62%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	14.40%	83.83%	85.60%	83.62%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	14.40%	83.78%	85.60%	83.61%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	14.40%	83.78%	85.60%	83.61%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	14.40%	83.78%	85.60%	83.61%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	14.40%	83.78%	85.60%	83.61%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	14.40%	83.78%	85.60%	83.61%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	14.41%	83.86%	85.59%	84.00%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	14.41%	83.86%	85.59%	84.00%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	14.41%	83.86%	85.59%	84.00%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	14.41%	83.86%	85.59%	84.00%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	14.41%	83.86%	85.59%	84.00%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	14.41%	83.79%	85.59%	84.00%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	14.41%	83.79%	85.59%	84.00%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	14.41%	83.79%	85.59%	84.00%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	14.41%	83.79%	85.59%	84.00%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	14.41%	83.79%	85.59%	84.00%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	14.41%	83.77%	85.59%	83.99%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	14.41%	83.77%	85.59%	83.99%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	14.41%	83.77%	85.59%	83.99%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	14.41%	83.77%	85.59%	83.99%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	14.41%	83.77%	85.59%	83.99%
{BatchSize=80, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	14.43%	83.86%	85.57%	83.98%
{BatchSize=90, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	14.43%	83.86%	85.57%	83.98%
{BatchSize=100, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	14.43%	83.86%	85.57%	83.98%
{BatchSize=110, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	14.43%	83.86%	85.57%	83.98%
{BatchSize=120, MaxDepth=7, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	14.43%	83.86%	85.57%	83.98%
{BatchSize=80, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	14.43%	83.77%	85.57%	83.58%
{BatchSize=90, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	14.43%	83.77%	85.57%	83.58%
{BatchSize=100, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	14.43%	83.77%	85.57%	83.58%
{BatchSize=110, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	14.43%	83.77%	85.57%	83.58%
{BatchSize=120, MaxDepth=7, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	14.43%	83.77%	85.57%	83.58%
{BatchSize=80, MaxDepth=7, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	14.57%	83.55%	85.43%	83.87%
{BatchSize=90, MaxDepth=7, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	14.57%	83.55%	85.43%	83.87%
{BatchSize=100, MaxDepth=7, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	14.57%	83.55%	85.43%	83.87%
{BatchSize=110, MaxDepth=7, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	14.57%	83.55%	85.43%	83.87%
{BatchSize=120, MaxDepth=7, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	14.57%	83.55%	85.43%	83.87%
{BatchSize=80, MaxDepth=7, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	14.58%	83.47%	85.42%	83.87%
{BatchSize=90, MaxDepth=7, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	14.58%	83.47%	85.42%	83.87%
{BatchSize=100, MaxDepth=7, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	14.58%	83.47%	85.42%	83.87%
{BatchSize=110, MaxDepth=7, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	14.58%	83.47%	85.42%	83.87%
{BatchSize=120, MaxDepth=7, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	14.58%	83.47%	85.42%	83.87%
