{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.65%	26.60%	28.64%	69.00ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	32.95%	25.37%	26.78%	9.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	36.65%	26.60%	28.64%	12.00ms
{ConfidenceFactor=0.2, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	34.64%	24.55%	24.86%	9.00ms
{ConfidenceFactor=0.2, MinNumObj=0, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	35.74%	26.60%	27.18%	14.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	26.37%	21.67%	21.47%	11.00ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	32.92%	24.71%	26.71%	7.00ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	44.52%	36.37%	38.37%	21.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	47.43%	37.77%	39.87%	24.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	47.43%	37.77%	39.87%	112.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	36.88%	25.78%	28.55%	9.00ms
{ConfidenceFactor=0.2, MinNumObj=4, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	36.58%	24.88%	28.39%	8.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	26.38%	21.35%	21.47%	6.00ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	32.86%	24.14%	26.55%	20.00ms
{ConfidenceFactor=0.2, MinNumObj=4, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	48.09%	36.78%	39.63%	8.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	26.38%	21.35%	21.47%	6.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	31.76%	24.06%	26.02%	8.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	48.87%	38.75%	40.95%	25.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	31.79%	24.71%	26.07%	9.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	43.44%	36.21%	37.96%	29.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	31.79%	24.71%	26.07%	13.00ms
{ConfidenceFactor=0.2, MinNumObj=1, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	35.74%	26.60%	27.18%	10.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	38.20%	33.09%	33.43%	7.00ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	44.57%	36.70%	38.41%	24.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	26.37%	21.67%	21.47%	5.00ms
{ConfidenceFactor=0.2, MinNumObj=5, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.65%	26.60%	28.64%	6.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	43.44%	36.21%	37.96%	17.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	31.76%	24.06%	26.02%	13.00ms
{ConfidenceFactor=0.2, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	32.69%	25.12%	25.59%	13.00ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	44.57%	36.70%	38.41%	20.00ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	44.57%	36.70%	38.41%	46.00ms
{ConfidenceFactor=0.1, MinNumObj=7, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	32.92%	24.71%	26.71%	17.00ms
{ConfidenceFactor=0.2, MinNumObj=0, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	33.59%	26.68%	27.14%	23.00ms
{ConfidenceFactor=0.1, MinNumObj=9, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	40.49%	34.81%	35.68%	19.00ms
{ConfidenceFactor=0.2, MinNumObj=3, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	39.94%	28.16%	28.96%	8.00ms
{ConfidenceFactor=0.1, MinNumObj=9, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	27.89%	23.07%	23.24%	8.00ms
{ConfidenceFactor=0.1, MinNumObj=8, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	43.44%	36.21%	37.96%	7.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	38.18%	33.42%	33.42%	7.00ms
{ConfidenceFactor=0.1, MinNumObj=9, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	39.64%	35.14%	35.12%	7.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	26.37%	21.67%	21.47%	6.00ms
{ConfidenceFactor=0.2, MinNumObj=4, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	36.58%	24.88%	28.39%	7.00ms
{ConfidenceFactor=0.1, MinNumObj=6, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	44.57%	36.70%	38.41%	25.00ms
{ConfidenceFactor=0.1, MinNumObj=5, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	47.43%	37.77%	39.87%	9.00ms
{ConfidenceFactor=0.2, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	36.53%	24.14%	25.52%	10.00ms
{ConfidenceFactor=0.2, MinNumObj=1, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	31.76%	25.45%	25.90%	9.00ms
{ConfidenceFactor=0.1, MinNumObj=10, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	38.18%	33.42%	33.42%	6.00ms
{ConfidenceFactor=0.2, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	36.53%	24.14%	25.52%	20.00ms
{ConfidenceFactor=0.2, MinNumObj=0, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	30.96%	25.86%	25.59%	8.00ms
