Resource URI|root.title|root.price|PackageContents.PackageContents|BatteryInformation.RemoteControllerBattery|MediaSupported.DecoderFormat|MediaSupported.Videoformat|MediaSupported.Audioformat|MediaSupported.Support5.1SurroundSoundOutput|General.Type|General.RAM|General.GPU|General.Brand|General.Model|General.Processor|General.CPU|General.Core|General.Color|General.RAMType|General.ROM|Custom.SSD|PowerRequirement.PowerInputVol|PowerRequirement.PowerAdapterOutput|PowerRequirement.PowerAdapterInput|PowerRequirement.PowerType|DimensionandWeight.Productweight|DimensionandWeight.Productsize(LxWxH)|ProductDetails.Antenna|ProductDetails.5GWiFi|ProductDetails.PowerComsumption|ProductDetails.PowerSupply|ProductDetails.Interface|ProductDetails.HDMIVersion|ProductDetails.Bluetooth|ProductDetails.RJ45PortSpeed|FirmwareInformation.WiFiChip|FirmwareInformation.SystemBit|General.MaximumExternalHardDrivesCapacity|General.System|ProductDetails.WIFI|ProductDetails.HDMIFunction
http://www.gearbest.com/tv-box-mini-pc/pp_503423.html|sunvell t95v pro portable digital tv box android 7.1 os|$57.99|1 x sunvell t95v pro tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||h.263,h.264 |asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g |arm mali-t820mp3 |sunvell |sunvell t95v pro ||amlogic s912 |octa core |black |ddr3 |16g |||5v 2a ||external power adapter mode |0.2500 kg |13.00 x 13.00 x 3.00 cm / 5.12 x 5.12 x 1.18 inches ||yes ||charge adapter |av,dc power port,ethernet,hdmi,sd card slot,usb2.0 |2|bluetooth4.0 |||64bit |500gb |android 7.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_463454.html|mecool kii pro tv box quad core amlogic s905|$68.99|1 x mecool kii pro tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||"""hd mpeg1/2/4,h.265/avc,hd avc/vc-1,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 "|avi,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,mp3,wma |no |tv box |2g |mali-450 |mecool |kii pro |amlogic s905 |amlogic s905 |2.0ghz,quad core |black |ddr3 |16g ||12v |||external power adapter mode |0.1920 kg |13.20 x 12.20 x 3.30 cm / 5.2 x 4.8 x 1.3 inches ||yes ||charge adapter |av,cvbs/l/r,dc power port,dvb-s2,dvb-t2,micro sd card slot,rj45,spdif,usb2.0 |2|bluetooth4.0 |||64bit ||android 5.1.1 |802.11 b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_598800.html|ptvwire ca01f 8 pin hdmi cable|$12.0|1 x hdmi cable, 1 x english user manual |||avi,dat,mkv,mpeg1,mpeg2,mpeg4,mpg,rm,rmvb,ts |aac,mp3,ogg,wav,wma |||128mb |mali-400 |ptvwire |ca01f ||am8252 |single core ||ddr3 |1g |||||external power adapter mode |0.062 kg |6.30 x 2.50 x 1.00 cm / 2.48 x 0.98 x 0.39 inches ||||usb port |hdmi,micro usb |1.4||||||linux ||
http://www.gearbest.com/tv-box-mini-pc/pp_607796.html|voyo vmac mini pc|$235.99|1 x voyo vmac mini pc, 1 x hdmi cable, 1 x power adapter, 1 x english manual |2 x aaa battery ( not included ) |"""hd mpeg1/2/4,avs,h.263,h.264,h.264/avc,h.265,h.265/avc,hd avc/vc-1,hd mpeg1/2/4,hd mpeg4,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6,xvid/divx4/5/6 "|1080p,3d,4k,asf,avc,avi,avs,dat,m2ts,m4v,mjpeg,mkv,mp4,mpeg2,mpg,mvc,vp9 |aac,ac3,afe,dts,flac,hd,mp3,oga,ogg,qcp,rm,wav |yes |mini pc |8gb |intel hd graphic 5500 |voyo |vmac ||apollo lake n4200 |quad core ||ddr3l |32g emmc + 128g ssd |||||external power adapter mode |0.4000 kg |12.00 x 12.00 x 2.80 cm / 4.72 x 4.72 x 1.1 inches ||no |12w |charge adapter |3.5mm audio,dc 5v,mini hdmi female,rj45,tf card,usb3.0 |1.4|unsupport |1000m |no |64bit ||windows 10.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_288823.html|beelink bt3 intel mini pc nuc|$142.43|1 x beelink bt3 intel mini nuc pc, 1 x hdmi cable, 1 x power adapter, 1 x english manual |||mov,mpeg-1,mpeg-4,mpeg2,mpg,rm,rmvb,wmv |aac,flac,ogg,rm,wav,wma ||tv box |2g |intel hd graphic(gen7) |beelink |intel bt3 ||intel atom cherry trail x5-z8300 |quad core |black |||||||external power adapter mode |0.450 kg |12.00 x 12.00 x 2.40 cm / 4.72 x 4.72 x 0.94 inches ||||charge adapter |dc power port,hdmi,microphone jack,rj45,sd card slot,usb2.0,usb3.0 ||bluetooth4.0 |||32bit |128gb |windows 10 |802.11 a/b/g/n |
http://www.gearbest.com/tv-box-mini-pc/pp_612626.html|z69 tv box|$37.99|1 x z69 tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||h.264,h.265 |4k,avc,h.265,mpeg1,mpeg2,mpeg4,rm,rmvb,vc-1,vp9-10 profile-2 |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |2g ram |mali-450 ||z69 |arm cortex a53 |amlogic s905x |quad core |black |ddr3 |16g rom |||||external power adapter mode |0.1650 kg |10.00 x 10.50 x 15.00 cm / 3.94 x 4.13 x 5.91 inches |no |no |0.5-7w |charge adapter |dc power port,otg,rj45,spdif,tf card,usb2.0 |2|bluetooth4.0 |100m |rtl8723bs |64bit |64gb |android 6.0 ||
http://www.gearbest.com/tv-box-mini-pc/pp_614948.html|minix z83 - 4 windows 10 tv box + minix k1 mini keyboard|$211.21|1 x minix z83 - 4 tv box, 1 x minix k1 keyboard, 1 x usb cable, 1 x antenna, 1 x power adapter, 1 x hdmi cable, 2 x english manual ||h.263,h.264,h.265,hd mpeg4,realvideo8/9/10 |avc,h.265,mpeg1,mpeg2,mpeg4,rmvb,vc-1 |aac,ac3,ddp,dts,flac,hd,mp3,ogg,wav,wma |yes |tv box |4g |intel hd graphic |minix |z83 - 4 ||intel atom x5-z8350 |quad core |black |ddr3l |32g |||12v 3a ||external power adapter mode |0.8470 kg |12.70 x 12.70 x 2.40 cm / 5 x 5 x 0.94 inches |yes |yes ||charge adapter |3.5mm audio,dc power port,ethernet,hdmi,mini dp,tf card,usb2.0,usb3.0 |1.4||||64bit |64gb |windows 10 |802.11 ac |cec 
http://www.gearbest.com/tv-box-mini-pc/pp_273236.html|minix neo u1 box android tv|$104.99|1 x minix neo u1 tv box, 1 x antenna, 1 x power adapter, 1 x usb cable, 1 x hdmi cable, 1 x otg cable, 1 x remote controller, 1 x english manual for tv box |||avc,avi,dat,divx,flv,h.264,h.265,hdmov,m4v,mkv,mov,mp4,mpeg,mpeg-1,mpeg2,mpeg4,mpg,pmp,rm,rmvb,tp,vob,wmv |aac,ac3,ape,flac,mp3,ogg,wma |yes |tv box |2g |mali-450 |minix |neo u1 ||amlogic s905 |quad core |black |ddr3 |16g |||||external power adapter mode |0.278 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches |yes |yes ||charge adapter |3.5mm audio,dc power port,hdmi,lan,otg,spdif,tf card,usb2.0 |2|bluetooth 4.1 + edr |||64bit |128gb |android 5.1.1 |802.11 ac |
http://www.gearbest.com/tv-box-mini-pc/pp_631786.html|magicsee iron tv box|$59.65|1 x magicsee iron tv box, 1 x charger, 1 x hdmi cable, 1 x remote control, 1 x english manual |3 x aaa batteries |h.265 |4k,asf,avc,avi,dat,mvc,rm,rmvb,rv,ts,vob,vp8 |aac,acc,ape,mp3,wma |yes |tv box |2g ram |mali-450 ||iron |s905x |cortex a53 |2.0ghz ||ddr3 |16g rom,8g rom |||||external power adapter mode |0.1800 kg |13.00 x 8.50 x 3.00 cm / 5.12 x 3.35 x 1.18 inches |||10w |charge adapter |av,dc power port,hdmi,lan,optical,usb2.0 |2||||64bit |128gb |android 6.0 ||
http://www.gearbest.com/tv-box-mini-pc/pp_411168.html|m9s android tv streaming box quad core amlogic s905|$29.84|1 x m9s tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||"""hd mpeg1/2/4,h.264,hd avc/vc-1,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 "|asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ac3,ape,ddp,dts,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |1g ram |mali-450 ||m9s |amlogic s905 |amlogic s905 |2.0ghz,quad core |gray |ddr3 |8g rom |||5v 2a ||external power adapter mode |0.1000 kg |9.00 x 9.00 x 2.00 cm / 3.54 x 3.54 x 0.79 inches ||||charge adapter |av,dc power port,hdmi,rj45,spdif,tf card,usb2.0 |||||||android 6.0 ||
http://www.gearbest.com/tv-box-mini-pc/pp_627170.html|h96 max tv box|$109.99|1 x tv box, 1 x hdmi cable, 1 x english user manual, 1 x remote control, 1 x power adapter ||h.263,h.264,h.265,hd mpeg4 |4k x 2k,avi,dat,iso,mkv,mov,mp4,mpeg,rm,rmvb,ts,wmv |dts,truehd |yes |tv box |2g ram,4g ram |mali-t860 ||h96 max |rk3399 |arm cortex-a72,cortex a53 |2.0ghz ||lpddr3 |16g rom,32g rom |||||external power adapter mode |0.1500 kg |10.70 x 10.70 x 2.00 cm / 4.21 x 4.21 x 0.79 inches |yes ||10w |charge adapter |dc power port,rj45,spdif,type-c,usb2.0,usb3.0 |2|bluetooth4.0 |1000m |6255|64bit ||android 6.0 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_596703.html|yokatv kb2 pro wifi android box 3gb ddr4 + 32gb emmc|$81.99|1 x yokatv kb2 pro android tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||"""hd mpeg1/2/4,h.265,hd avc/vc-1,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 "|asf,avi,dat,flv,iso,mkv,mov,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma ||tv box |3g ram |arm mali-t820mp3 ||kb2 pro |amlogic s912 |cortex a53 |octa core ||ddr4 |32g rom |||||external power adapter mode |0.2060 kg |13.00 x 10.90 x 2.40 cm / 5.12 x 4.29 x 0.94 inches |yes ||dc 5v/2a |charge adapter |3.5mm audio,hdmi,rj45,spdif,tf card,usb2.0 ||bluetooth4.0 |10m/100m/1000m ||64bit ||android 6.0 |802.11 b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_614947.html|minix z83 - 4 windows 10 tv box + minix k1 mini keyboard|$211.21|1 x minix z83 - 4 tv box, 1 x minix k1 keyboard, 1 x usb cable, 1 x antenna, 1 x power adapter, 1 x hdmi cable, 2 x english manual ||h.263,h.264,h.265,hd mpeg4,realvideo8/9/10 |avc,h.265,mpeg1,mpeg2,mpeg4,rmvb,vc-1 |aac,ac3,ddp,dts,flac,hd,mp3,ogg,wav,wma |yes |tv box |4g |intel hd graphic |minix |z83 - 4 ||intel atom x5-z8350 |quad core |black |ddr3l |32g |||12v 3a ||external power adapter mode |0.8470 kg |12.70 x 12.70 x 2.40 cm / 5 x 5 x 0.94 inches |yes |yes ||charge adapter |3.5mm audio,dc power port,ethernet,hdmi,mini dp,tf card,usb2.0,usb3.0 |1.4||||64bit |64gb |windows 10 |802.11 ac |cec 
http://www.gearbest.com/tv-box-mini-pc/pp_608001.html|voyo vmac mini pc apollo laken4200 cpu windows 10.1|$284.84|1 x voyo vmac mini pc, 1 x hdmi cable, 1 x power adapter, 1 x english manual |no |h.263,h.264 |1080p,4k,4k x 2k |aac,acc |no |mini pc |8g ram |arm mali-t820mp3 |voyo |vmac |apollo lake n4200 |apollo laken4200 |quad core ||ddr3l |32g |||||external power adapter mode |0.4000 kg |12.00 x 12.00 x 2.80 cm / 4.72 x 4.72 x 1.1 inches ||no |1|charge adapter |3.5mm audio,dc power port,mini hdmi female,rj45,tf card,usb3.0 |2|unsupport |1|no |64bit ||windows 10.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_649936.html|sunvell t95rpro android smart live streaming tv box|$78.19|1 x sunvell t95rpro tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||"""hd mpeg1/2/4,h.264,h.265/avc,hd avc/vc-1,hd mpeg1/2/4,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6,xvid/divx4/5/6 "|1080p,4k,4k x 2k,avc,avi,avs,flv,mjpeg,mkv,mov,mp4,mpeg,mpeg-1,mpeg-4,mpeg1,mpeg2,mpeg4,mpg,mvc,rm,rmvb,vp9,vp9 profile-2,vp9-10 profile-2,wmv |acc,flac,mp3,mpeg,oga,ogg,truehd,wav |no |tv box |3g ram |arm mali-t820mp3 |sunvell |t95rpro |amlogic s912 |arm cortex-a53 |2.0ghz,octa core |black |ddr3 |32g rom ||5v |5v 2a ||external power adapter mode |0.4000 kg |13.00 x 13.00 x 3.00 cm / 5.12 x 5.12 x 1.18 inches ||yes ||charge adapter |av,dc power port,hdmi,optical,rj45,sd card slot,usb2.0 |2|bluetooth4.0 |||64bit ||android 7.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_612220.html|minix neo u9 - h octa core tv box + minix a2 lite air mouse|$162.41|1 x minix neo u9 - h tv box, 1 x otg cable, 1 x power adapter, 1 x usb cable, 1 x hdmi cable, 1 x remote controller, 1 x antenna, 1 x minix a2 lite air mouse, 1 x usb receiver, 1 x english user manual |2 x aaa batteries |"""hd mpeg1/2/4,h.263,h.264,h.265 "|3gp,avi,flv,iso,m2ts,mkv,mov,mp4,mpeg,mpg,tp,ts,vob |aac,ape,ddp,dts,flac,mp3,ogg,wav,wma |yes |tv box |2g |arm mali-t820mp3 |minix |neo u9 - h |s905x |cortex a53 |octa core ||ddr3 |16g |||||external power adapter mode |0.2780 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches |yes |yes ||charge adapter |3.5mm audio,ant-in,dc 5v,dc power port,hdmi,otg,rj45,spdif,tf card,usb2.0 |2|bluetooth 4.1 + edr |1000m ||64bit |68gb |android 6.0.1 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_366095.html|h96 4k hd internet streaming box tv android 5.1 64bit|$39.76|1 x h96 4k tv box, 1 x ir remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual ||h.264,h.265 |1080p,4k,h.264,h.265 |aac,ac3,amr-nb,amr-wb,ape,dts,flac,m4a,mp3,ogg,wav,wma ||tv box |1g |mali-450 ||h96 ||amlogic s905 |2.0ghz,quad core |black |ddr3 |8g ||5v |5v 2a ||external power adapter mode |0.2300 kg |12.30 x 12.30 x 2.50 cm / 4.84 x 4.84 x 0.98 inches ||||charge adapter |av,dc power port,hdmi,lan,sd card slot,spdif,usb2.0 |||||64bit ||android 5.1 |802.11 a/b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_627171.html|h96 max tv box|$109.99|1 x tv box, 1 x hdmi cable, 1 x english user manual, 1 x remote control, 1 x power adapter ||h.263,h.264,h.265,hd mpeg4 |4k x 2k,avi,dat,iso,mkv,mov,mp4,mpeg,rm,rmvb,ts,wmv |dts,truehd |yes |tv box |2g,4g |mali-t860 ||h96 max |rk3399 |arm cortex-a72,cortex a53 |2.0ghz ||lpddr3 |16g,32g |||||external power adapter mode |0.1500 kg |10.70 x 10.70 x 2.00 cm / 4.21 x 4.21 x 0.79 inches |yes ||10w |charge adapter |dc power port,rj45,spdif,type-c,usb2.0,usb3.0 |2|bluetooth4.0 |1000m |6255|64bit ||android 6.0 ||cec 
http://www.gearbest.com/tv-box-mini-pc/pp_624805.html|sunvell r69 tv box|$21.99|1 x tv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter ||h.264 |avi,dat,iso,mkv,mov,mp4,mpeg,mpg,vc-1,wmv |aac,flac,mp3,ogg,rm,wma |no |tv box |1g |mali400mp2 |sunvell |r69 |allwinner h2 |arm cortex-a7 |quad core ||ddr3 |8g |||||external power adapter mode |0.2000 kg |9.00 x 9.50 x 1.80 cm / 3.54 x 3.74 x 0.71 inches |no |no |5w |charge adapter ||1.4|unsupport |100m |xr819 |32bit |32gb |android 6.0 ||hdcp 
http://www.gearbest.com/tv-box-mini-pc/pp_274249.html|minix neo u1 digital tv android box|$134.9|1 x minix neo u1 tv box, 1 x antenna, 1 x power adapter, 1 x usb cable, 1 x hdmi cable, 1 x otg cable, 1 x remote controller, 1 x air mouse, 1 x usb receiver, 1 x english manual for tv box, 1 x english manual for air mouse |||avc,avi,dat,divx,flv,h.264,h.265,hdmov,m4v,mkv,mov,mp4,mpeg,mpeg-1,mpeg2,mpeg4,mpg,pmp,rm,rmvb,tp,vob,wmv |aac,ac3,ape,flac,mp3,ogg,wma |yes |tv box |2g |mali-450 |minix |neo u1 ||amlogic s905 |quad core |black |ddr3 |16g |||||external power adapter mode |0.278 kg |12.70 x 12.70 x 2.20 cm / 5 x 5 x 0.87 inches |yes |yes ||charge adapter |3.5mm audio,dc power port,hdmi,lan,otg,spdif,tf card,usb2.0 |2|bluetooth 4.1 + edr |||64bit |500gb |android 5.1.1 |802.11 ac |
http://www.gearbest.com/tv-box-mini-pc/pp_615649.html|voyo v1 mini pc intel celeron n3450|$189.99|1 x voyo v1 mini pc, 1 x hdmi cable, 1 x power adapter, 1 x english manual |2 x aaa battery |h.263,h.264 |avs,h.263,h.264,mpeg,mpeg-1,mpeg2,mvc,rmvb,vc-1,wmv |ac-3,ape,dts,flac,mp3,ogg,wav,wma |yes |mini pc |4g |intel hd graphic |voyo |v1 ||intel celeron n3450 |quad core |blue,golden,rose gold |ddr3l |128g |||||external power adapter mode |0.4000 kg |12.00 x 12.00 x 2.70 cm / 4.72 x 4.72 x 1.06 inches ||yes |12w |charge adapter |3.5mm audio,dc power port,mini hdmi female,rj45,tf card,usb3.0 |1.4|unsupport |1000m |out-cell |64bit ||windows 10.1 ||cec,hdcp,hec 
http://www.gearbest.com/tv-box-mini-pc/pp_621883.html|scishion v99 - hero tv box|$66.99|1 x tv box, 1 x power adapter, 1 x english user manual, 1 x remote control, 1 x hdmi cable ||h.264,h.265,realvideo8/9/10 |4k x 2k,avi,dat,h.264,h.265,mkv,mov,mp4,mpeg,mpg,rm,vc-1,wmv |aac,dts,mp3,ogg,rm,wma |yes |tv box |4g |powervr g6110 |scishion |v99 - hero |arm cortex a53 |rk3368 |1.5ghz,octa core ||ddr3 |32g |||5v 2a ||external power adapter mode |0.1350 kg |13.90 x 11.00 x 3.00 cm / 5.47 x 4.33 x 1.18 inches |no |yes |10w |charge adapter |dc power port,hdmi,rj45,spdif,tf card,usb2.0 |2|bluetooth4.0 |100m |ap6255 |64bit |32gb |android 5.1 ||
http://www.gearbest.com/tv-box-mini-pc/pp_638548.html|t6 s905x tv box 2.4ghz|$37.2|1 x t6 s905x tv box, 1 x dc 5v power adapter, 1 x remote control, 1 x male to male hdmi cable, 1 x english user manual |2 x aaa battery ( not included ) |h.264,h.265,hd mpeg1/2/4 |1080p,4k,4k x 2k,avi,h.264,h.265,iso,m2ts,mkv,mov,mp4,mpeg,mpeg-1,mpeg-4,mpg,rmvb,ts,vob,wmv |aac,ac3,dts,mp3,ogg,wav,wma ||tv box |1g ram,2g |mali-450 |||s905x |amlogic s905x,cortex a53 |2.0ghz,quad core ||ddr3 |16g,8g rom |||||rechargeable |0.1190 kg |9.00 x 9.00 x 2.00 cm / 3.54 x 3.54 x 0.79 inches ||||charge adapter |3.5mm audio,dc 5v,ethernet,hdmi,lan,reset port,tf card,usb2.0 |2|unsupport |||64bit |64gb |android 7.1 |ieee 802.11 b/g/n |
http://www.gearbest.com/tv-box-mini-pc/pp_636791.html|tx8 max tv box almogic s912|$85.4|1 x tx8 max tv box, 1 x remote controller, 1 x charger adapter, 1 x hdmi cable, 1 x english user manual |2 x 1.5v aaa battery ( not included ) |h.265,hd avc/vc-1,hd mpeg1/2/4,realvideo8/9/10,rm/rmvb,xvid/divx3/4/5/6 |3gp,4k,avi,divx,flv,h.264,h.265,m4v,mkv,mpeg2,mpeg4,pmp,rm,rmvb,vc-1,vob,wmv |aac,ape,flac,mp3,ogg,wav,wma ||tv box |3g ram |arm mali-t820mp3 ||tx8 max |amlogic s912 |amlogic s912,cortex a53 |2.0ghz ||ddr3 |16g,32g ||||100-240v / 50-60hz |external power adapter mode |0.1670 kg |10.30 x 10.30 x 2.50 cm / 4.06 x 4.06 x 0.98 inches ||yes ||charge adapter |dc power port,hdmi,lan,spdif,tf card,usb2.0 |2|bluetooth4.0 |||64bit |32gb |android 6.0 |802.11 b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_614946.html|minix z83 - 4 windows 10 tv box + minix k1 mini keyboard|$211.21|1 x minix z83 - 4 tv box, 1 x minix k1 keyboard, 1 x usb cable, 1 x antenna, 1 x power adapter, 1 x hdmi cable, 2 x english manual ||h.263,h.264,h.265,hd mpeg4,realvideo8/9/10 |avc,h.265,mpeg1,mpeg2,mpeg4,rmvb,vc-1 |aac,ac3,ddp,dts,flac,hd,mp3,ogg,wav,wma |yes |tv box |4g |intel hd graphic |minix |z83 - 4 ||intel atom x5-z8350 |quad core |black |ddr3l |32g |||12v 3a ||external power adapter mode |0.8470 kg |12.70 x 12.70 x 2.40 cm / 5 x 5 x 0.94 inches |yes |yes ||charge adapter |3.5mm audio,dc power port,ethernet,hdmi,mini dp,tf card,usb2.0,usb3.0 |1.4||||64bit |64gb |windows 10 |802.11 ac |cec 
http://www.gearbest.com/tv-box-mini-pc/pp_626092.html|mxq hf10 s905x tv box|$96.55|1 x tv box, 1 x power adapter, 1 x remote control, 1 x hdmi cable, 1 x english user manual ||h.263,h.264,h.265,hd mpeg4 |avc,divx,h.265,mpeg1,mpeg2,mpeg4,rm,rmvb,vc-1 |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma |no |tv box |1g |mali-450 |mxq |hf10 |s905x |amlogic s905x,arm cortex-a53 |1.5ghz,quad core |black,white |ddr3 |8g |||||external power adapter mode |0.5700 kg |9.10 x 9.10 x 12.80 cm / 3.58 x 3.58 x 5.04 inches |no |yes |18w |charge adapter |dc power port,hdmi,rj45,sd card slot |2|bluetooth4.0 |100m ||32bit |128g |android 6.0 |802.11 a/b/g/n/ac |cec 
http://www.gearbest.com/tv-box-mini-pc/pp_487808.html|beelink mini mxiii ii tv internet box amlogic s905x quad core|$53.99|1 x beelink mini mxiii iitv box, 1 x remote control, 1 x hdmi cable, 1 x power adapter, 1 x english manual |2 x aaa battery ( not included ) |h.264/avc,h.265,realvideo8/9/10 |1080p,4k,avi,avs,dat,h.265,iso,mjpeg,mkv,mp4,mpeg,mpeg-1,mpeg-4,rm,vc-1,vp9 profile-2,wmv |aac,flac,mp3,ogg,rm,wma |no |tv box |2g ram |mali-450 |beelink |mini mxiii ii |s905x |amlogic s905x |2.0ghz |black |ddr3 |32g rom |||||external power adapter mode |0.1780 kg |9.60 x 9.60 x 1.60 cm / 3.78 x 3.78 x 0.63 inches ||yes ||charge adapter |dc power port,hdmi,micro sd card slot,rj45,spdif,usb2.0 |2|bluetooth4.0 |||64bit ||android 6.0 |802.11 a/b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_591549.html|mecool bb2 pro android 6.0 tv box 3gb ddr4 + 16gb|$73.99|1 x tv box, 1 x hdmi cable, 1 x remote control, 1 x power adaptor, 1 x english user manual, 1 x wifi antenna ||h.264,h.265,hd mpeg4 |asf,avi,avs,dat,flv,h.264,h.265,iso,mkv,mpeg,mpg,rm,rmvb,ts,vob,vp9 profile-2,wmv |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma |no |tv box |3gb |arm mali-t820mp3 |mecool |bb2 pro |amlogic s912 |amlogic s912 |octa core ||ddr4 |16g |||||external power adapter mode |0.2060 kg |10.90 x 10.90 x 2.10 cm / 4.29 x 4.29 x 0.83 inches |yes |yes |8w |charge adapter |av,dc 5v,hdmi,rj45,spdif,tf card,usb2.0 |2|bluetooth4.0 |10/100m/1000m rgmii ||64bit |32gb |android 6.0 |802.11 b/g/n/ac |cec 
http://www.gearbest.com/tv-box-mini-pc/pp_629408.html|mecool ki pro tv box|$83.99|1 x mecool ki pro tv box, 1 x power adapter, 1 x hdmi cable, 1 x english user manual ||h.265 |asf,avi,dat,flv,iso,mkv,mpeg,mpg,rm,rmvb,ts,vob,wmv |aac,ape,ddp,flac,hd,mp3,ogg,truehd,wav,wma |yes |tv box |2g ram |mali-450 |mecool |ki pro |amlogic s905d |cortex a53 |quad core ||ddr4 |16g rom |||||external power adapter mode |0.1630 kg |13.00 x 12.00 x 3.20 cm / 5.12 x 4.72 x 1.26 inches ||yes |8w |charge adapter |dc 5v,dc power port,hdtv in,lan,optical,tf card,usb2.0 ||bluetooth 4.1 |1000m ||64bit |32gb |android 6.0 ||
http://www.gearbest.com/tv-box-mini-pc/pp_372954.html|gole gole1 5 inch 720 x 1280 mini pc windows 10 / android 5.1|$149.99|1 x gole f1 5 inch mini pc, 1 x hdmi cable, 1 x power adapter, 1 x english manual |||mov,mpeg-1,mpeg-4,mpeg2,mpg,rm,rmvb,wmv |aac,flac,ogg,rm,wav,wma ||mini pc |4g |gen 8 graphics ||gole1 ||intel cherry trail z8350 |1.84ghz,quad core |golden ||64g ||5v |5v 3a ||external power adapter mode |0.2000 kg |13.50 x 9.00 x 2.00 cm / 5.31 x 3.54 x 0.79 inches ||||charge adapter |3.5mm audio,dc power port,ethernet,hdmi,micro usb,tf card,usb2.0,usb3.0 ||bluetooth4.0 |||64bit ||android 5.1,windows 10 |802.11 b/g/n/ac |
http://www.gearbest.com/tv-box-mini-pc/pp_609315.html|higole gole1 plus mini pc|$179.99|1 x higole gole1 plus mini pc, 1 x holder, 1 x hdmi cable, 1 x power adapter, 1 x english manual |no |h.263,h.264,hd mpeg4 |avc,avs,h.263,h.264,mjpeg,mpeg1,mpeg2,mpeg4,mvc,rmvb,wmv |aac,ac-3,ape,dts,flac,mp3,ogg,wav,wma |no |mini pc |4g ram |intel gen 8-lp |higole |gole1 plus |intel atom x5-z8350 |intel atom x5-z8350 |quad core ||lpddr3 |128g rom,64g rom |||||external power adapter mode |0.6600 kg |19.90 x 13.60 x 2.70 cm / 7.83 x 5.35 x 1.06 inches ||yes |7.5w - 15w |charge adapter |3.5mm audio,dc power port,hdmi,lan,micro sd card slot,usb2.0,usb3.0 |1.4|bluetooth4.0 |100m |no |64bit |128gb |windows 10 ||
http://www.gearbest.com/tv-box-mini-pc/pp_590408.html|chuwi hibox mini pc android 5.1 + window 10 dual os 64bit|$119.99|1 x chuwi hibox mini pc, 1 x power adapter, 1 x hdmi cable, 1 x bracket, 4 x screw, 1 x english user manual, 1 x remote control |2 x aaa ( not included ) |h.263,h.264,h.265,hd mpeg4 |3gp,avi,mkv,mp4,mpeg4 |aac,amr-nb,amr-wb,flac,ogg |yes |mini pc |4g ram |intel hd graphic |chuwi |hibox |intel atom x5-z8350 ||quad core |black |ddr3 |64g rom |||||external power adapter mode |0.2000 kg |12.00 x 12.00 x 2.50 cm / 4.72 x 4.72 x 0.98 inches ||yes |0.22w |charge adapter |3.5mm audio,dc power port,ethernet,hdmi,sd card slot,usb2.0,usb3.0 |1.4|bluetooth4.0 |1000m / 100m |no |64bit |128gb |android 5.1,windows 10 |802.11 a/b/g/n/ac |cec 
